cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,cases,SUM_CASES,DATE
13.0,145.0,0.0,2.0,54.0,39.0,7.0,24.0,403.0,318.0,9.0,3.0,0.0,8.0,283.0,1.0,0.0,7.0,6.0,3.0,164.0,16.0,400.0,421.0,145.0,1.0,1.0,314.0,937.0,16.0,1099.0,4839.0,2020-06-10
21.0,153.0,0.0,6.0,69.0,14.0,1.0,20.0,211.0,350.0,52.0,44.0,0.0,6.0,280.0,0.0,0.0,6.0,1.0,2.0,165.0,43.0,599.0,392.0,125.0,2.0,0.0,249.0,677.0,7.0,721.0,4216.0,2020-06-09
46.0,53.0,0.0,4.0,61.0,24.0,8.0,17.0,343.0,214.0,17.0,0.0,1.0,18.0,197.0,2.0,0.0,9.0,4.0,1.0,239.0,0.0,575.0,142.0,189.0,0.0,0.0,167.0,462.0,9.0,801.0,3603.0,2020-06-08
19.0,69.0,0.0,0.0,38.0,49.0,21.0,23.0,579.0,301.0,13.0,0.0,0.0,20.0,270.0,4.0,0.0,11.0,3.0,2.0,183.0,0.0,567.0,382.0,187.0,2.0,1.0,240.0,780.0,20.0,1120.0,4904.0,2020-06-07
62.0,154.0,0.0,2.0,35.0,64.0,20.0,30.0,611.0,407.0,15.0,16.0,0.0,21.0,518.0,0.0,0.0,7.0,5.0,2.0,210.0,27.0,371.0,377.0,196.0,0.0,5.0,332.0,1146.0,23.0,1243.0,5899.0,2020-06-06
36.0,172.0,1.0,0.0,56.0,40.0,10.0,0.0,767.0,507.0,15.0,23.0,0.0,31.0,177.0,3.0,0.0,3.0,7.0,3.0,209.0,31.0,361.0,331.0,238.0,1.0,2.0,318.0,1038.0,20.0,1356.0,5756.0,2020-06-05
31.0,159.0,0.0,6.0,74.0,37.0,10.0,24.0,352.0,394.0,0.0,0.0,0.0,45.0,321.0,0.0,0.0,2.0,0.0,0.0,86.0,0.0,292.0,366.0,152.0,3.0,2.0,334.0,1046.0,19.0,1484.0,5239.0,2020-06-04
11.0,183.0,0.0,3.0,62.0,35.0,0.0,2.0,-766.0,342.0,19.0,10.0,0.0,4.0,318.0,8.0,0.0,4.0,1.0,2.0,102.0,35.0,230.0,195.0,119.0,0.0,0.0,394.0,900.0,3.0,1441.0,3657.0,2020-06-03
21.0,59.0,0.0,5.0,29.0,30.0,1.0,26.0,338.0,213.0,1.0,45.0,0.0,72.0,178.0,5.0,0.0,3.0,1.0,1.0,103.0,0.0,379.0,200.0,141.0,0.0,2.0,294.0,648.0,9.0,1079.0,3883.0,2020-06-02
4.0,49.0,0.0,1.0,43.0,36.0,4.0,33.0,257.0,333.0,2.0,9.0,0.0,61.0,355.0,1.0,0.0,5.0,2.0,1.0,185.0,0.0,215.0,297.0,124.0,1.0,0.0,209.0,265.0,17.0,1125.0,3634.0,2020-06-01
44.0,61.0,1.0,2.0,34.0,40.0,6.0,50.0,1828.0,286.0,6.0,26.0,1.0,53.0,416.0,1.0,0.0,8.0,4.0,0.0,131.0,0.0,416.0,257.0,151.0,1.0,0.0,201.0,432.0,17.0,1527.0,6000.0,2020-05-31
51.0,165.0,0.0,0.0,56.0,81.0,8.0,33.0,597.0,738.0,3.0,0.0,0.0,35.0,516.0,3.0,0.0,6.0,4.0,2.0,176.0,10.0,330.0,350.0,191.0,0.0,0.0,664.0,773.0,32.0,1760.0,6584.0,2020-05-30
28.0,171.0,1.0,2.0,54.0,32.0,11.0,51.0,3325.0,741.0,3.0,25.0,0.0,38.0,593.0,4.0,0.0,9.0,7.0,0.0,182.0,18.0,352.0,304.0,197.0,5.0,2.0,658.0,774.0,35.0,1835.0,9457.0,2020-05-29
18.0,182.0,0.0,0.0,36.0,52.0,6.0,64.0,191.0,353.0,11.0,23.0,1.0,68.0,584.0,4.0,0.0,8.0,6.0,4.0,190.0,19.0,399.0,285.0,165.0,2.0,2.0,1137.0,800.0,0.0,1672.0,6282.0,2020-05-28
38.0,202.0,0.0,2.0,46.0,41.0,10.0,29.0,276.0,362.0,10.0,22.0,0.0,37.0,397.0,4.0,0.0,4.0,2.0,1.0,133.0,12.0,443.0,219.0,146.0,2.0,0.0,510.0,746.0,15.0,1624.0,5333.0,2020-05-27
20.0,314.0,0.0,2.0,47.0,27.0,1.0,20.0,358.0,432.0,4.0,15.0,0.0,59.0,300.0,2.0,0.0,12.0,1.0,0.0,209.0,43.0,305.0,165.0,213.0,2.0,0.0,859.0,491.0,10.0,1364.0,5275.0,2020-05-26
32.0,75.0,1.0,8.0,67.0,71.0,2.0,11.0,115.0,289.0,2.0,15.0,0.0,57.0,531.0,1.0,0.0,7.0,2.0,1.0,172.0,0.0,395.0,152.0,213.0,5.0,1.0,-372.0,210.0,11.0,1527.0,3601.0,2020-05-25
46.0,123.0,0.0,0.0,77.0,59.0,14.0,31.0,240.0,431.0,3.0,28.0,1.0,76.0,669.0,16.0,0.0,12.0,9.0,1.0,176.0,0.0,312.0,271.0,145.0,1.0,0.0,482.0,403.0,18.0,2062.0,5706.0,2020-05-24
29.0,248.0,6.0,4.0,59.0,48.0,7.0,44.0,403.0,638.0,20.0,35.0,0.0,115.0,652.0,5.0,0.0,10.0,1.0,9.0,188.0,41.0,476.0,288.0,127.0,1.0,0.0,466.0,532.0,13.0,2574.0,7039.0,2020-05-23
57.0,70.0,3.0,1.0,33.0,65.0,6.0,50.0,318.0,460.0,3.0,37.0,0.0,76.0,642.0,9.0,0.0,17.0,9.0,1.0,253.0,0.0,404.0,252.0,198.0,6.0,0.0,1787.0,610.0,36.0,2718.0,8121.0,2020-05-22
18.0,385.0,2.0,4.0,74.0,73.0,3.0,44.0,418.0,745.0,10.0,43.0,1.0,64.0,665.0,4.0,0.0,15.0,13.0,15.0,198.0,11.0,471.0,228.0,196.0,1.0,0.0,482.0,808.0,40.0,3052.0,8083.0,2020-05-21
78.0,292.0,4.0,1.0,61.0,76.0,7.0,19.0,524.0,797.0,4.0,42.0,0.0,51.0,813.0,3.0,0.0,15.0,11.0,15.0,108.0,8.0,383.0,223.0,155.0,0.0,1.0,518.0,666.0,21.0,2589.0,7485.0,2020-05-20
25.0,317.0,2.0,1.0,111.0,41.0,10.0,33.0,492.0,513.0,2.0,21.0,0.0,88.0,451.0,1.0,0.0,6.0,2.0,11.0,146.0,52.0,356.0,173.0,165.0,1.0,1.0,431.0,430.0,10.0,1838.0,5730.0,2020-05-19
14.0,81.0,2.0,2.0,20.0,69.0,4.0,61.0,120.0,342.0,15.0,26.0,0.0,64.0,675.0,11.0,0.0,7.0,15.0,5.0,125.0,0.0,272.0,226.0,167.0,1.0,0.0,256.0,259.0,15.0,2079.0,4933.0,2020-05-18
72.0,147.0,2.0,4.0,49.0,67.0,4.0,58.0,372.0,583.0,9.0,36.0,0.0,92.0,875.0,27.0,0.0,11.0,7.0,7.0,189.0,0.0,241.0,227.0,267.0,13.0,1.0,652.0,358.0,58.0,2526.0,6954.0,2020-05-17
63.0,347.0,1.0,3.0,55.0,78.0,8.0,83.0,563.0,620.0,40.0,56.0,0.0,129.0,789.0,8.0,0.0,12.0,8.0,14.0,200.0,22.0,401.0,264.0,190.0,3.0,0.0,515.0,688.0,51.0,2628.0,7839.0,2020-05-16
41.0,305.0,8.0,2.0,82.0,46.0,7.0,91.0,622.0,913.0,10.0,37.0,0.0,426.0,992.0,11.0,0.0,6.0,11.0,10.0,270.0,17.0,411.0,187.0,245.0,8.0,1.0,643.0,657.0,50.0,3307.0,9416.0,2020-05-15
54.0,321.0,6.0,2.0,48.0,76.0,5.0,51.0,507.0,933.0,16.0,39.0,1.0,159.0,888.0,1.0,0.0,14.0,10.0,14.0,227.0,23.0,283.0,219.0,224.0,4.0,1.0,849.0,698.0,33.0,3402.0,9108.0,2020-05-14
36.0,395.0,11.0,2.0,45.0,78.0,5.0,19.0,708.0,798.0,18.0,28.0,0.0,107.0,1402.0,4.0,0.0,6.0,6.0,2.0,196.0,29.0,595.0,234.0,190.0,8.0,2.0,439.0,754.0,36.0,3586.0,9739.0,2020-05-13
87.0,476.0,9.0,3.0,53.0,84.0,2.0,22.0,456.0,933.0,10.0,29.0,0.0,139.0,744.0,7.0,0.0,6.0,2.0,3.0,161.0,7.0,330.0,98.0,226.0,0.0,1.0,482.0,455.0,39.0,2329.0,7193.0,2020-05-12
10.0,118.0,11.0,6.0,28.0,110.0,6.0,82.0,209.0,357.0,6.0,21.0,0.0,236.0,802.0,9.0,0.0,35.0,9.0,7.0,245.0,30.0,345.0,175.0,231.0,2.0,3.0,393.0,279.0,54.0,2157.0,5976.0,2020-05-11
42.0,240.0,15.0,1.0,18.0,101.0,8.0,142.0,433.0,667.0,19.0,50.0,0.0,219.0,1083.0,2.0,0.0,8.0,6.0,6.0,289.0,35.0,285.0,138.0,320.0,0.0,3.0,3416.0,509.0,44.0,3063.0,11162.0,2020-05-10
62.0,483.0,36.0,2.0,46.0,135.0,5.0,65.0,642.0,1251.0,13.0,35.0,0.0,156.0,1327.0,19.0,0.0,3.0,12.0,1.0,319.0,39.0,319.0,553.0,312.0,10.0,4.0,743.0,700.0,81.0,3767.0,11140.0,2020-05-09
22.0,442.0,6.0,6.0,57.0,100.0,7.0,100.0,629.0,1209.0,15.0,28.0,2.0,137.0,1401.0,9.0,0.0,5.0,8.0,3.0,455.0,42.0,307.0,533.0,392.0,16.0,1.0,1173.0,784.0,66.0,3827.0,11782.0,2020-05-08
65.0,552.0,7.0,5.0,78.0,162.0,2.0,161.0,4183.0,1284.0,21.0,39.0,0.0,265.0,1444.0,4.0,0.0,5.0,11.0,2.0,232.0,50.0,309.0,480.0,270.0,8.0,1.0,921.0,745.0,51.0,3682.0,15039.0,2020-05-07
17.0,547.0,11.0,4.0,77.0,151.0,8.0,85.0,1104.0,947.0,10.0,46.0,0.0,261.0,1075.0,0.0,0.0,4.0,12.0,3.0,317.0,56.0,425.0,178.0,325.0,8.0,3.0,880.0,657.0,28.0,3389.0,10628.0,2020-05-06
31.0,670.0,5.0,2.0,38.0,147.0,3.0,73.0,576.0,685.0,6.0,30.0,0.0,216.0,1221.0,17.0,0.0,9.0,4.0,1.0,199.0,38.0,313.0,0.0,349.0,5.0,6.0,1039.0,477.0,76.0,2982.0,9218.0,2020-05-05
68.0,140.0,8.0,8.0,26.0,116.0,1.0,75.0,308.0,679.0,6.0,37.0,1.0,330.0,1389.0,8.0,0.0,4.0,12.0,3.0,335.0,50.0,318.0,334.0,431.0,1.0,0.0,466.0,261.0,88.0,3229.0,8732.0,2020-05-04
12.0,286.0,3.0,7.0,18.0,96.0,5.0,128.0,794.0,793.0,29.0,56.0,0.0,343.0,1900.0,1.0,0.0,7.0,10.0,9.0,445.0,0.0,270.0,-161.0,165.0,4.0,5.0,935.0,299.0,112.0,4737.0,11308.0,2020-05-03
34.0,237.0,9.0,7.0,55.0,153.0,5.0,56.0,604.0,945.0,0.0,79.0,1.0,221.0,1965.0,12.0,0.0,14.0,18.0,1.0,475.0,49.0,228.0,364.0,327.0,7.0,5.0,1234.0,532.0,119.0,4966.0,12722.0,2020-05-02
60.0,586.0,14.0,7.0,103.0,150.0,23.0,89.0,1139.0,1639.0,15.0,88.0,0.0,359.0,1872.0,9.0,0.0,10.0,15.0,2.0,514.0,43.0,237.0,295.0,262.0,5.0,11.0,1387.0,636.0,179.0,5442.0,15191.0,2020-05-01
50.0,522.0,15.0,6.0,75.0,157.0,6.0,166.0,1607.0,1478.0,42.0,48.0,2.0,376.0,2086.0,13.0,0.0,31.0,28.0,2.0,386.0,62.0,422.0,368.0,362.0,7.0,10.0,1241.0,799.0,143.0,4729.0,15239.0,2020-04-30
58.0,569.0,8.0,15.0,55.0,153.0,13.0,45.0,1065.0,1304.0,0.0,78.0,3.0,229.0,2091.0,18.0,0.0,-105.0,12.0,5.0,171.0,72.0,316.0,180.0,277.0,3.0,1.0,847.0,742.0,100.0,4706.0,13031.0,2020-04-29
67.0,755.0,9.0,5.0,45.0,123.0,4.0,119.0,1195.0,1144.0,28.0,66.0,0.0,386.0,1739.0,6.0,0.0,11.0,6.0,8.0,400.0,28.0,285.0,298.0,303.0,2.0,0.0,1525.0,563.0,103.0,3473.0,12696.0,2020-04-28
55.0,205.0,14.0,7.0,52.0,130.0,8.0,101.0,461.0,1018.0,0.0,83.0,2.0,701.0,2324.0,8.0,0.0,12.0,12.0,0.0,655.0,38.0,344.0,163.0,401.0,6.0,19.0,1660.0,300.0,167.0,3748.0,12694.0,2020-04-27
66.0,388.0,7.0,6.0,79.0,235.0,30.0,80.0,1537.0,1737.0,16.0,57.0,1.0,377.0,2357.0,20.0,1.0,16.0,16.0,2.0,655.0,59.0,381.0,412.0,218.0,13.0,15.0,1641.0,473.0,216.0,4970.0,16081.0,2020-04-26
83.0,811.0,28.0,9.0,85.0,137.0,13.0,111.0,1773.0,2055.0,27.0,60.0,0.0,577.0,3021.0,6.0,0.0,0.0,30.0,1.0,806.0,63.0,381.0,918.0,321.0,35.0,7.0,2506.0,780.0,181.0,5158.0,19983.0,2020-04-25
61.0,976.0,31.0,5.0,52.0,161.0,33.0,155.0,1653.0,2337.0,55.0,99.0,4.0,936.0,2646.0,17.0,0.0,12.0,11.0,2.0,887.0,95.0,342.0,371.0,386.0,81.0,13.0,2114.0,758.0,228.0,5487.0,20008.0,2020-04-24
91.0,778.0,42.0,6.0,95.0,217.0,7.0,115.0,1827.0,2352.0,7.0,116.0,7.0,631.0,3370.0,13.0,0.0,28.0,36.0,0.0,708.0,84.0,313.0,603.0,468.0,45.0,13.0,2916.0,722.0,205.0,4760.0,20575.0,2020-04-23
50.0,1270.0,27.0,12.0,127.0,180.0,17.0,146.0,2667.0,2237.0,156.0,70.0,5.0,388.0,2729.0,9.0,0.0,20.0,60.0,1.0,729.0,53.0,263.0,516.0,306.0,26.0,5.0,2312.0,707.0,155.0,4854.0,20097.0,2020-04-22
73.0,1278.0,10.0,5.0,127.0,131.0,7.0,85.0,2051.0,1785.0,10.0,114.0,2.0,401.0,2256.0,12.0,0.0,24.0,8.0,12.0,750.0,45.0,306.0,657.0,190.0,12.0,5.0,2951.0,461.0,168.0,3853.0,17789.0,2020-04-21
48.0,444.0,39.0,6.0,133.0,142.0,16.0,102.0,785.0,1775.0,28.0,68.0,11.0,493.0,3047.0,15.0,0.0,28.0,13.0,4.0,1066.0,84.0,545.0,521.0,328.0,72.0,13.0,2218.0,388.0,336.0,4721.0,17489.0,2020-04-20
59.0,722.0,18.0,26.0,105.0,169.0,53.0,192.0,2569.0,2458.0,0.0,82.0,6.0,778.0,3491.0,30.0,1.0,59.0,57.0,1.0,1140.0,193.0,363.0,663.0,351.0,40.0,13.0,-713.0,532.0,325.0,4956.0,18739.0,2020-04-19
155.0,1395.0,23.0,0.0,116.0,194.0,25.0,120.0,405.0,3609.0,0.0,71.0,15.0,709.0,3493.0,7.0,0.0,90.0,36.0,4.0,1235.0,0.0,461.0,181.0,360.0,72.0,36.0,3836.0,688.0,346.0,5292.0,22974.0,2020-04-18
78.0,1675.0,50.0,20.0,130.0,198.0,32.0,132.0,2641.0,3380.0,15.0,111.0,12.0,724.0,3786.0,9.0,0.0,58.0,71.0,10.0,1061.0,114.0,336.0,750.0,491.0,114.0,20.0,3818.0,623.0,315.0,5065.0,25839.0,2020-04-17
136.0,1633.0,37.0,20.0,162.0,170.0,29.0,76.0,2633.0,2866.0,22.0,73.0,7.0,1068.0,2667.0,9.0,0.0,21.0,66.0,13.0,734.0,111.0,380.0,643.0,337.0,28.0,28.0,3820.0,604.0,583.0,4326.0,23302.0,2020-04-16
191.0,1561.0,54.0,33.0,82.0,193.0,41.0,97.0,5497.0,2486.0,25.0,67.0,9.0,832.0,2972.0,2.0,0.0,0.0,15.0,6.0,868.0,78.0,268.0,514.0,246.0,66.0,8.0,4424.0,479.0,254.0,4178.0,25546.0,2020-04-15
106.0,538.0,50.0,29.0,68.0,144.0,23.0,90.0,2673.0,2082.0,31.0,54.0,10.0,992.0,3153.0,4.0,1.0,8.0,11.0,9.0,964.0,73.0,260.0,349.0,333.0,27.0,7.0,3116.0,437.0,279.0,3489.0,19410.0,2020-04-14
130.0,524.0,66.0,17.0,89.0,178.0,5.0,69.0,1613.0,2537.0,33.0,48.0,12.0,727.0,4092.0,21.0,0.0,9.0,11.0,6.0,1174.0,95.0,318.0,598.0,310.0,14.0,17.0,3030.0,464.0,400.0,3579.0,20186.0,2020-04-13
247.0,1032.0,39.0,21.0,170.0,177.0,46.0,136.0,3114.0,2821.0,70.0,100.0,14.0,839.0,4694.0,18.0,0.0,54.0,47.0,8.0,1316.0,76.0,401.0,515.0,523.0,13.0,28.0,3899.0,395.0,592.0,4313.0,25718.0,2020-04-12
312.0,2336.0,88.0,31.0,163.0,184.0,51.0,164.0,4342.0,4133.0,56.0,120.0,27.0,696.0,3951.0,23.0,1.0,44.0,108.0,20.0,1335.0,84.0,380.0,1516.0,265.0,14.0,36.0,4550.0,454.0,733.0,4858.0,31075.0,2020-04-11
279.0,2240.0,64.0,38.0,257.0,233.0,22.0,118.0,4286.0,5323.0,71.0,210.0,32.0,1169.0,4204.0,12.0,0.0,43.0,81.0,13.0,1213.0,150.0,370.0,815.0,441.0,19.0,33.0,4537.0,645.0,785.0,5131.0,32834.0,2020-04-10
329.0,1599.0,61.0,32.0,295.0,331.0,36.0,179.0,3881.0,4974.0,52.0,85.0,30.0,515.0,3836.0,29.0,1.0,32.0,64.0,38.0,969.0,147.0,357.0,699.0,344.0,101.0,36.0,5745.0,654.0,546.0,5450.0,31447.0,2020-04-09
343.0,1515.0,60.0,29.0,195.0,390.0,41.0,132.0,3777.0,4003.0,77.0,78.0,24.0,345.0,3039.0,6.0,0.0,37.0,127.0,6.0,777.0,108.0,435.0,712.0,360.0,47.0,34.0,5583.0,738.0,590.0,5282.0,28890.0,2020-04-08
314.0,1937.0,40.0,19.0,235.0,312.0,11.0,249.0,3912.0,3834.0,20.0,73.0,76.0,253.0,3599.0,9.0,0.0,32.0,39.0,52.0,952.0,115.0,311.0,452.0,193.0,49.0,24.0,5209.0,389.0,552.0,3592.0,26854.0,2020-04-07
217.0,667.0,56.0,20.0,115.0,292.0,79.0,45.0,1873.0,3677.0,62.0,11.0,69.0,507.0,4316.0,24.0,1.0,40.0,75.0,14.0,1224.0,130.0,475.0,754.0,251.0,14.0,20.0,3667.0,340.0,821.0,4020.0,23876.0,2020-04-06
241.0,923.0,47.0,30.0,282.0,320.0,57.0,267.0,4267.0,5936.0,60.0,55.0,53.0,331.0,4805.0,16.0,2.0,0.0,117.0,14.0,904.0,302.0,244.0,638.0,430.0,21.0,43.0,5533.0,357.0,974.0,4911.0,32180.0,2020-04-05
396.0,1694.0,68.0,40.0,332.0,371.0,103.0,97.0,5233.0,6082.0,99.0,55.0,45.0,424.0,4585.0,35.0,0.0,122.0,125.0,11.0,1026.0,273.0,437.0,852.0,445.0,24.0,37.0,6663.0,601.0,1033.0,4868.0,36176.0,2020-04-04
418.0,1479.0,48.0,36.0,269.0,279.0,79.0,72.0,2116.0,6174.0,139.0,38.0,99.0,402.0,4668.0,12.0,3.0,68.0,168.0,7.0,1083.0,270.0,392.0,783.0,278.0,26.0,56.0,7272.0,554.0,1124.0,4913.0,33325.0,2020-04-03
529.0,1517.0,96.0,58.0,281.0,247.0,34.0,62.0,4861.0,6156.0,61.0,60.0,85.0,212.0,4782.0,48.0,4.0,48.0,141.0,7.0,1019.0,218.0,243.0,808.0,215.0,37.0,27.0,7583.0,486.0,962.0,4514.0,35401.0,2020-04-02
564.0,1683.0,77.0,32.0,306.0,283.0,30.0,71.0,7578.0,5453.0,102.0,33.0,49.0,325.0,4053.0,22.0,4.0,49.0,190.0,19.0,845.0,221.0,256.0,1035.0,293.0,27.0,51.0,7413.0,475.0,696.0,4273.0,36508.0,2020-04-01
805.0,1739.0,77.0,16.0,173.0,182.0,36.0,95.0,4376.0,4615.0,56.0,45.0,66.0,295.0,4050.0,0.0,2.0,0.0,38.0,13.0,884.0,124.0,193.0,446.0,192.0,0.0,33.0,8145.0,416.0,1138.0,2858.0,31108.0,2020-03-31
522.0,685.0,56.0,35.0,166.0,194.0,39.0,0.0,2599.0,4751.0,95.0,39.0,57.0,200.0,5217.0,71.0,1.0,90.0,119.0,5.0,1104.0,257.0,224.0,792.0,308.0,41.0,39.0,5813.0,280.0,1122.0,2822.0,27743.0,2020-03-30
594.0,845.0,71.0,17.0,384.0,155.0,65.0,193.0,4611.0,3965.0,95.0,65.0,73.0,294.0,5974.0,25.0,1.0,36.0,226.0,2.0,1159.0,264.0,249.0,902.0,160.0,0.0,59.0,6424.0,300.0,1048.0,3197.0,31453.0,2020-03-29
668.0,1520.0,91.0,16.0,217.0,169.0,37.0,67.0,3809.0,6294.0,74.0,43.0,88.0,302.0,5959.0,36.0,4.0,59.0,152.0,10.0,1172.0,425.0,168.0,724.0,263.0,69.0,55.0,8244.0,365.0,1390.0,3087.0,35577.0,2020-03-28
1141.0,1363.0,77.0,14.0,408.0,153.0,134.0,78.0,3922.0,5780.0,71.0,39.0,65.0,255.0,6153.0,23.0,5.0,25.0,120.0,5.0,1019.0,240.0,170.0,549.0,123.0,10.0,49.0,9181.0,286.0,1000.0,2692.0,35150.0,2020-03-27
606.0,1199.0,36.0,8.0,260.0,133.0,35.0,88.0,2931.0,4954.0,78.0,35.0,89.0,235.0,5210.0,24.0,4.0,65.0,234.0,5.0,852.0,350.0,150.0,633.0,144.0,12.0,48.0,8954.0,314.0,925.0,2375.0,30986.0,2020-03-26
796.0,1195.0,76.0,8.0,158.0,131.0,17.0,92.0,2446.0,2342.0,48.0,39.0,60.0,204.0,5249.0,17.0,1.0,30.0,224.0,15.0,811.0,195.0,152.0,302.0,186.0,13.0,38.0,8553.0,230.0,774.0,2338.0,26740.0,2020-03-25
855.0,1328.0,71.0,21.0,71.0,65.0,26.0,74.0,3838.0,4438.0,71.0,20.0,20.0,219.0,4789.0,41.0,0.0,36.0,77.0,7.0,545.0,239.0,115.0,460.0,143.0,6.0,28.0,7691.0,182.0,1044.0,1378.0,27898.0,2020-03-24
607.0,486.0,29.0,11.0,170.0,69.0,20.0,105.0,1559.0,3311.0,94.0,36.0,95.0,121.0,5560.0,15.0,10.0,38.0,128.0,17.0,573.0,206.0,98.0,320.0,66.0,7.0,31.0,4646.0,118.0,894.0,1198.0,20638.0,2020-03-23
375.0,469.0,80.0,17.0,91.0,71.0,23.0,71.0,1847.0,3276.0,35.0,28.0,64.0,102.0,6557.0,13.0,2.0,36.0,186.0,17.0,637.0,184.0,111.0,260.0,59.0,41.0,42.0,4866.0,136.0,1271.0,1255.0,22222.0,2020-03-22
453.0,662.0,22.0,9.0,210.0,104.0,16.0,50.0,1617.0,4049.0,31.0,18.0,79.0,126.0,5986.0,25.0,9.0,21.0,139.0,9.0,534.0,190.0,70.0,235.0,31.0,14.0,22.0,5446.0,180.0,943.0,1055.0,22355.0,2020-03-21
550.0,713.0,23.0,0.0,172.0,36.0,9.0,31.0,1861.0,5940.0,46.0,12.0,80.0,191.0,5322.0,15.0,0.0,15.0,135.0,12.0,409.0,129.0,68.0,143.0,17.0,16.0,33.0,4569.0,143.0,860.0,999.0,22549.0,2020-03-20
314.0,535.0,12.0,18.0,88.0,91.0,33.0,50.0,1404.0,1042.0,31.0,23.0,3.0,74.0,4207.0,10.0,18.0,8.0,70.0,4.0,346.0,115.0,49.0,194.0,43.0,10.0,11.0,4047.0,145.0,353.0,769.0,14117.0,2020-03-19
316.0,422.0,13.0,0.0,90.0,92.0,20.0,47.0,1097.0,1144.0,35.0,0.0,48.0,69.0,3526.0,25.0,0.0,8.0,59.0,10.0,292.0,139.0,61.0,117.0,33.0,13.0,22.0,3694.0,119.0,450.0,611.0,12572.0,2020-03-18
156.0,387.0,8.0,10.0,46.0,57.0,34.0,5.0,1210.0,1174.0,21.0,11.0,21.0,54.0,4000.0,5.0,0.0,3.0,4.0,8.0,278.0,92.0,52.0,86.0,45.0,23.0,34.0,2503.0,83.0,0.0,442.0,10852.0,2020-03-17
205.0,214.0,11.0,9.0,84.0,48.0,56.0,57.0,924.0,1043.0,103.0,8.0,40.0,40.0,2823.0,5.0,3.0,5.0,39.0,11.0,176.0,170.0,21.0,76.0,26.0,17.0,38.0,1706.0,69.0,841.0,361.0,9229.0,2020-03-16
151.0,179.0,6.0,7.0,64.0,23.0,36.0,27.0,838.0,733.0,38.0,6.0,21.0,38.0,3497.0,7.0,0.0,3.0,,1.0,155.0,286.0,36.0,57.0,24.0,14.0,40.0,2144.0,71.0,238.0,478.0,9218.0,2020-03-15
143.0,338.0,6.0,8.0,34.0,128.0,52.0,28.0,785.0,693.0,57.0,9.0,0.0,21.0,2547.0,3.0,0.0,3.0,12.0,10.0,190.0,0.0,19.0,34.0,25.0,9.0,45.0,1683.0,152.0,267.0,484.0,7785.0,2020-03-14
115.0,251.0,9.0,,22.0,160.0,11.0,96.0,595.0,802.0,34.0,3.0,32.0,27.0,2651.0,6.0,1.0,,19.0,1.0,111.0,132.0,18.0,19.0,19.0,11.0,39.0,1531.0,151.0,212.0,406.0,7484.0,2020-03-13
64.0,174.0,3.0,4.0,31.0,252.0,3.0,19.0,497.0,271.0,9.0,1.0,15.0,8.0,2313.0,2.0,2.0,0.0,0.0,1.0,121.0,212.0,9.0,18.0,20.0,3.0,26.0,1153.0,196.0,152.0,259.0,5838.0,2020-03-12
51.0,99.0,1.0,,23.0,151.0,3.0,,372.0,157.0,6.0,3.0,5.0,14.0,977.0,2.0,,2.0,2.0,1.0,61.0,85.0,5.0,2.0,8.0,2.0,15.0,975.0,98.0,116.0,148.0,3384.0,2020-03-11
29.0,94.0,,2.0,8.0,75.0,,10.0,286.0,237.0,11.0,1.0,10.0,,1797.0,3.0,,,,2.0,56.0,23.0,6.0,9.0,2.0,,,772.0,101.0,42.0,57.0,3633.0,2020-03-10
3.0,64.0,,,6.0,7.0,,11.0,410.0,55.0,7.0,1.0,2.0,2.0,1492.0,1.0,,,2.0,0.0,77.0,22.0,5.0,9.0,2.0,2.0,4.0,433.0,46.0,68.0,60.0,2791.0,2020-03-09
25.0,27.0,1.0,,7.0,8.0,,,103.0,163.0,21.0,3.0,10.0,1.0,1247.0,1.0,,,,2.0,60.0,34.0,1.0,8.0,6.0,2.0,3.0,330.0,33.0,55.0,81.0,2232.0,2020-03-08
33.0,110.0,1.0,,7.0,3.0,5.0,7.0,190.0,284.0,13.0,2.0,8.0,5.0,778.0,,,,2.0,1.0,46.0,27.0,4.0,4.0,1.0,1.0,3.0,233.0,59.0,122.0,51.0,2000.0,2020-03-07
12.0,81.0,1.0,,4.0,10.0,3.0,5.0,138.0,138.0,22.0,,9.0,7.0,769.0,,,,,,44.0,30.0,,4.0,2.0,,5.0,183.0,25.0,30.0,56.0,1578.0,2020-03-06
5.0,53.0,,,3.0,2.0,,,73.0,66.0,3.0,2.0,10.0,4.0,587.0,,1.0,,,,10.0,23.0,,1.0,,,1.0,81.0,30.0,20.0,55.0,1030.0,2020-03-05
6.0,34.0,1.0,,0.0,3.0,1.0,1.0,34.0,39.0,,,10.0,1.0,466.0,,,,,,10.0,8.0,1.0,2.0,1.0,,,75.0,13.0,7.0,40.0,753.0,2020-03-04
4.0,19.0,1.0,,2.0,1.0,,,48.0,28.0,,,3.0,,347.0,1.0,,,,,5.0,6.0,,2.0,,,,56.0,5.0,6.0,22.0,556.0,2020-03-03
4.0,0.0,2.0,,3.0,1.0,0.0,3.0,30.0,18.0,0.0,,2.0,0.0,561.0,,,0.0,0.0,,6.0,4.0,,,0.0,,,54.0,0.0,6.0,5.0,699.0,2020-03-02
